Date,Store Number,Foot Traffic,Number of Visitors
2022-1-14,33,13180,911
2022-1-14,13,12636,1336
2022-1-14,62,14248,1397
2022-1-14,39,13314,1058
2022-1-14,16,14179,1193
2022-1-14,42,13323,1271
2022-1-14,14,13761,1196
2022-1-14,63,11181,1117
2022-1-14,40,12728,1290
2022-1-14,10,13355,1394
2022-1-14,59,15233,1438
2022-1-14,36,16731,1361
2022-1-14,25,11988,1299
2022-1-14,19,10006,803
2022-1-14,45,12186,904
2022-1-14,4,17347,1411
2022-1-14,53,18131,1276
2022-1-14,30,15455,1633
2022-1-14,68,15052,1341
2022-1-14,18,10523,1079
2022-1-14,44,12741,1070
2022-1-14,15,10638,818
2022-1-14,64,14066,1101
2022-1-14,41,13212,1230
2022-1-14,23,9419,1030
2022-1-14,49,11244,1091
2022-1-14,2,15672,1546
2022-1-14,51,17323,1496
2022-1-14,28,17287,1627
2022-1-14,66,15316,1056
2022-1-14,20,12855,1048
2022-1-14,46,12432,876
2022-1-14,26,10282,1127
2022-1-15,1,15350,1616
2022-1-15,50,20577,2233
2022-1-15,27,15987,1448
2022-1-15,70,17763,1239
2022-1-15,65,19952,1951
2022-1-15,21,10010,1010
2022-1-15,47,11224,867
2022-1-15,24,12530,1105
2022-1-15,3,15244,1629
2022-1-15,52,14710,1348
2022-1-15,29,16948,1589
2022-1-15,67,18681,1615
2022-1-15,9,15204,1484
2022-1-15,58,13741,1326
2022-1-15,35,13819,1302
2022-1-15,6,17436,1182
2022-1-15,55,16214,1682
2022-1-15,32,12705,1120
2022-1-15,22,10125,863
2022-1-15,48,13085,1300
2022-1-15,8,12418,945
2022-1-15,57,12663,877
2022-1-15,34,16808,1366
2022-1-15,12,12040,912
2022-1-15,61,13044,896
2022-1-15,38,14082,1055
2022-1-15,11,11541,768
2022-1-15,60,13140,1100
2022-1-15,37,15156,1011
2022-1-15,5,19218,1568
2022-1-15,54,14476,1195
2022-1-15,31,17990,1476
2022-1-15,69,16280,1385
2022-1-15,17,15136,1528
2022-1-15,43,15193,1351
2022-1-15,7,17038,1281
2022-1-15,56,16582,1149
2022-1-15,33,12726,857
2022-1-15,13,12209,1210
2022-1-15,62,15051,1166
2022-1-15,39,13228,1256
2022-1-15,16,13554,1160
2022-1-15,42,12344,1337
2022-1-15,14,12996,1408
2022-1-15,63,12311,1164
2022-1-15,40,13035,1080
2022-1-15,10,15589,1285
2022-1-15,59,13956,1401
2022-1-15,36,16096,1167
2022-1-15,25,10165,818
2022-1-15,19,12572,1174
2022-1-15,45,10423,801
2022-1-15,4,17391,1860
2022-1-15,53,15566,1500
2022-1-15,30,14091,1407
2022-1-15,68,16352,1213
2022-1-15,18,10988,744
2022-1-15,44,11709,1117
2022-1-15,15,14779,1375
2022-1-15,64,11075,985
2022-1-15,41,13034,1156
2022-1-15,23,9796,753
2022-1-15,49,11722,866
2022-1-15,2,15301,1452
2022-1-15,51,19241,1735
2022-1-15,28,17801,1900
2022-1-15,66,18859,1631
2022-1-15,20,10199,699
2022-1-15,46,12380,850
2022-1-15,26,10268,991
2022-1-16,1,29287,2075
2022-1-16,50,36033,3389
2022-1-16,27,31268,2817
2022-1-16,70,35178,2676
2022-1-16,65,27946,2869
2022-1-16,21,16885,1237
2022-1-16,47,20788,1671
2022-1-16,24,19132,1593
2022-1-16,3,34102,2317
2022-1-16,52,27598,1997
2022-1-16,29,29142,2261
2022-1-16,67,24743,1814
2022-1-16,9,30563,2019
2022-1-16,58,28670,2557
2022-1-16,35,23863,2402
2022-1-16,6,23841,2487
2022-1-16,55,22169,2237
2022-1-16,32,29895,3093
2022-1-16,22,17937,1253
2022-1-16,48,22646,2224
2022-1-16,8,28875,2397
2022-1-16,57,25633,2591
2022-1-16,34,29258,2006
2022-1-16,12,21836,1897
2022-1-16,61,24831,2602
2022-1-16,38,24685,1984
2022-1-16,11,21004,1918
2022-1-16,60,25969,2695
2022-1-16,37,23483,1909
2022-1-16,5,30051,2794
2022-1-16,54,27565,2316
2022-1-16,31,29274,2121
2022-1-16,69,29326,3001
2022-1-16,17,18910,1723
2022-1-16,43,26251,2169
2022-1-16,7,28328,2255
2022-1-16,56,21816,1630
2022-1-16,33,27569,2707
2022-1-16,13,21603,1950
2022-1-16,62,23975,2400
2022-1-16,39,25343,2112
2022-1-16,16,26062,1855
2022-1-16,42,19961,1720
2022-1-16,14,22931,2405
2022-1-16,63,18874,1702
2022-1-16,40,22909,2095
2022-1-16,10,26210,2076
2022-1-16,59,30092,2048
2022-1-16,36,29876,2010
2022-1-16,25,21943,2295
2022-1-16,19,20034,1981
2022-1-16,45,22257,1531
2022-1-16,4,31859,3285
2022-1-16,53,28216,2569
2022-1-16,30,29514,3238
2022-1-16,68,24861,1933
2022-1-16,18,22409,1765
2022-1-16,44,25991,2432
2022-1-16,15,24261,1648
2022-1-16,64,20482,2126
2022-1-16,41,24731,2229
2022-1-16,23,17509,1350
2022-1-16,49,21201,2255
2022-1-16,2,33234,3602
2022-1-16,51,33890,3457
2022-1-16,28,25074,1663
2022-1-16,66,27228,2217
2022-1-16,20,21933,1988
2022-1-16,46,17158,1206
2022-1-16,26,18495,1313
2022-1-17,1,27742,2986
2022-1-17,50,32120,2752
2022-1-17,27,27783,2719
2022-1-17,70,26925,2118
2022-1-17,65,28086,2071
2022-1-17,21,17702,1865
2022-1-17,47,21655,2196
2022-1-17,24,19914,1423
2022-1-17,3,27707,2579
2022-1-17,52,30583,2818
2022-1-17,29,27825,2241
2022-1-17,67,34075,2817
2022-1-17,9,23032,1842
2022-1-17,58,21915,2075
2022-1-17,35,21364,2246
2022-1-17,6,24496,1655
2022-1-17,55,23847,1968
2022-1-17,32,24659,1956
2022-1-17,22,16748,1752
2022-1-17,48,21564,1935
2022-1-17,8,27049,2663
2022-1-17,57,28063,3054
2022-1-17,34,25550,2652
2022-1-17,12,21518,2322
2022-1-17,61,24114,1663
2022-1-17,38,24925,2069
2022-1-17,11,26363,2828
2022-1-17,60,23385,2469
2022-1-17,37,24786,2341
2022-1-17,5,31932,2580
2022-1-17,54,29840,3005
2022-1-17,31,33552,2344
2022-1-17,69,31100,3348
2022-1-17,17,25821,2720
2022-1-17,43,20165,1360
2022-1-17,7,26793,2251
2022-1-17,56,29301,3204
2022-1-17,33,27532,2927
2022-1-17,13,24713,1970
2022-1-17,62,24150,1824
2022-1-17,39,22293,1713
2022-1-17,16,21389,1962
2022-1-17,42,21992,2266
2022-1-17,14,22256,2063
2022-1-17,63,22581,1616
2022-1-17,40,25935,1742
2022-1-17,10,29407,1967
2022-1-17,59,23278,1743
2022-1-17,36,30140,2181
2022-1-17,25,20500,1551
2022-1-17,19,17689,1304
2022-1-17,45,21984,1828
2022-1-17,4,33136,2460
2022-1-17,53,31806,3175
2022-1-17,30,25376,1806
2022-1-17,68,29403,2121
2022-1-17,18,25442,2460
2022-1-17,44,26442,2721
2022-1-17,15,19730,1377
2022-1-17,64,23952,2053
2022-1-17,41,20513,2149
2022-1-17,23,19966,1767
2022-1-17,49,16301,1673
2022-1-17,2,32557,2495
2022-1-17,51,26827,2357
2022-1-17,28,24266,1602
2022-1-17,66,29900,3073
2022-1-17,20,17707,1375
2022-1-17,46,15964,1173
2022-1-17,26,20413,1907
2022-1-18,1,18216,1742
2022-1-18,50,16040,1728
2022-1-18,27,17974,1481
2022-1-18,70,19570,1827
2022-1-18,65,17155,1265
2022-1-18,21,8905,665
2022-1-18,47,10410,695
2022-1-18,24,9524,924
2022-1-18,3,17960,1607
2022-1-18,52,16473,1664
2022-1-18,29,17478,1630
2022-1-18,67,14755,1439
2022-1-18,9,14283,1061
2022-1-18,58,12447,855
2022-1-18,35,14857,1352
2022-1-18,6,14882,1439
2022-1-18,55,12788,1309
2022-1-18,32,16277,1326
2022-1-18,22,9297,803
2022-1-18,48,10196,850
2022-1-18,8,12428,962
2022-1-18,57,15330,1283
2022-1-18,34,11814,1068
2022-1-18,12,11478,1243
2022-1-18,61,13458,1382
2022-1-18,38,10343,957
2022-1-18,11,12308,1080
2022-1-18,60,14153,1253
2022-1-18,37,13046,1389
2022-1-18,5,16074,1111
2022-1-18,54,17150,1299
2022-1-18,31,14842,1368
2022-1-18,69,13048,952
2022-1-18,17,10177,984
2022-1-18,43,10674,758
2022-1-18,7,14552,1563
2022-1-18,56,15112,1620
2022-1-18,33,13766,1089
2022-1-18,13,13105,1253
2022-1-18,62,10867,948
2022-1-18,39,11825,1274
2022-1-18,16,11944,1005
2022-1-18,42,13431,1050
2022-1-18,14,13490,1388
2022-1-18,63,10383,1124
2022-1-18,40,13394,961
2022-1-18,10,12736,850
2022-1-18,59,15071,1501
2022-1-18,36,14319,1560
2022-1-18,25,11359,1014
2022-1-18,19,10633,834
2022-1-18,45,10337,1034
2022-1-18,4,16356,1553
2022-1-18,53,14594,1004
2022-1-18,30,13208,943
2022-1-18,68,13236,1054
2022-1-18,18,13732,1368
2022-1-18,44,10043,791
2022-1-18,15,12074,994
2022-1-18,64,13098,1309
2022-1-18,41,12799,1178
2022-1-18,23,9670,685
2022-1-18,49,9812,719
2022-1-18,2,17779,1386
2022-1-18,51,13973,1061
2022-1-18,28,14619,1451
2022-1-18,66,13527,1421
2022-1-18,20,12234,1340
2022-1-18,46,10006,770
2022-1-18,26,10172,1082
2022-1-19,1,15891,1469
2022-1-19,50,16820,1162
2022-1-19,27,14743,1370
2022-1-19,70,15525,1493
2022-1-19,65,16831,1513
2022-1-19,21,8784,860
2022-1-19,47,8763,742
2022-1-19,24,11271,1009
2022-1-19,3,13602,1111
2022-1-19,52,13212,1315
2022-1-19,29,16360,1664
2022-1-19,67,14912,1053
2022-1-19,9,15205,1021
2022-1-19,58,12129,1325
2022-1-19,35,15384,1577
2022-1-19,6,16239,1132
2022-1-19,55,14928,1180
2022-1-19,32,12246,965
2022-1-19,22,9971,1073
2022-1-19,48,9991,751
2022-1-19,8,15294,1490
2022-1-19,57,12528,1226
2022-1-19,34,15647,1065
2022-1-19,12,12421,1184
2022-1-19,61,11422,913
2022-1-19,38,10902,728
2022-1-19,11,11733,1096
2022-1-19,60,12852,1012
2022-1-19,37,14080,1054
2022-1-19,5,14948,1085
2022-1-19,54,13987,1294
2022-1-19,31,18200,1844
2022-1-19,69,14253,1355
2022-1-19,17,13420,1069
2022-1-19,43,12049,1302
2022-1-19,7,13202,1199
2022-1-19,56,15733,1045
2022-1-19,33,16088,1704
2022-1-19,13,13643,1199
2022-1-19,62,10211,803
2022-1-19,39,12455,909
2022-1-19,16,11513,944
2022-1-19,42,13755,1108
2022-1-19,14,11545,1246
2022-1-19,63,10881,1006
2022-1-19,40,12815,925
2022-1-19,10,14843,1396
2022-1-19,59,12435,1140
2022-1-19,36,12609,1265
2022-1-19,25,9225,973
2022-1-19,19,11371,773
2022-1-19,45,10133,1081
2022-1-19,4,17905,1780
2022-1-19,53,16090,1754
2022-1-19,30,17862,1530
2022-1-19,68,17069,1375
2022-1-19,18,13395,1066
2022-1-19,44,11389,1251
2022-1-19,15,12782,1138
2022-1-19,64,12808,1253
2022-1-19,41,12308,1101
2022-1-19,23,9310,863
2022-1-19,49,11621,1003
2022-1-19,2,15789,1721
2022-1-19,51,17407,1169
2022-1-19,28,18159,1580
2022-1-19,66,16908,1320
2022-1-19,20,10903,760
2022-1-19,46,12155,932
2022-1-19,26,8765,685
2022-1-20,1,14484,1280
2022-1-20,50,18106,1447
2022-1-20,27,19443,1332
2022-1-20,70,18066,1733
2022-1-20,65,16509,1195
2022-1-20,21,9928,746
2022-1-20,47,8269,810
2022-1-20,24,9835,900
2022-1-20,3,16275,1540
2022-1-20,52,16609,1297
2022-1-20,29,12521,829
2022-1-20,67,14244,1129
2022-1-20,9,15041,1074
2022-1-20,58,11144,862
2022-1-20,35,14749,1088
2022-1-20,6,13586,1305
2022-1-20,55,12167,1151
2022-1-20,32,12992,1158
2022-1-20,22,11436,862
2022-1-20,48,9522,848
2022-1-20,8,15038,1634
2022-1-20,57,11157,947
2022-1-20,34,14059,1322
2022-1-20,12,11823,1018
2022-1-20,61,10070,1056
2022-1-20,38,9986,692
2022-1-20,11,10732,995
2022-1-20,60,11973,823
2022-1-20,37,13713,910
2022-1-20,5,15431,1603
2022-1-20,54,17238,1861
2022-1-20,31,12918,1165
2022-1-20,69,15577,1462
2022-1-20,17,10509,819
2022-1-20,43,11533,890
2022-1-20,7,14587,1175
2022-1-20,56,13909,927
2022-1-20,33,13168,1392
2022-1-20,13,13652,1381
2022-1-20,62,13109,1222
2022-1-20,39,10668,1046
2022-1-20,16,11229,856
2022-1-20,42,11162,1007
2022-1-20,14,11343,1043
2022-1-20,63,12234,1254
2022-1-20,40,10955,767
2022-1-20,10,13916,1244
2022-1-20,59,14806,1256
2022-1-20,36,15619,1208
2022-1-20,25,11269,905
2022-1-20,19,9944,809
2022-1-20,45,11611,925
2022-1-20,4,15819,1515
2022-1-20,53,15188,1574
2022-1-20,30,13667,1148
2022-1-20,68,13363,1456
2022-1-20,18,12515,1189
2022-1-20,44,10354,1061
2022-1-20,15,10223,1015
2022-1-20,64,9664,661
2022-1-20,41,13088,1094
2022-1-20,23,8986,983
2022-1-20,49,9581,813
2022-1-20,2,16235,1609
2022-1-20,51,16381,1311
2022-1-20,28,15493,1626
2022-1-20,66,15800,1461
2022-1-20,20,8515,616
2022-1-20,46,8662,853
2022-1-20,26,10955,982
2022-1-21,1,12438,962
2022-1-21,50,17109,1746
2022-1-21,27,15058,1222
2022-1-21,70,14147,1421
2022-1-21,65,15774,1387
2022-1-21,21,8240,547
2022-1-21,47,7752,595
2022-1-21,24,7910,867
2022-1-21,3,13134,1294
2022-1-21,52,14178,1463
2022-1-21,29,12527,1053
2022-1-21,67,14574,1480
2022-1-21,9,10125,714
2022-1-21,58,12601,1152
2022-1-21,35,10487,814
2022-1-21,6,11608,1072
2022-1-21,55,12758,1031
2022-1-21,32,12121,811
2022-1-21,22,7993,820
2022-1-21,48,7594,592
2022-1-21,8,10262,767
2022-1-21,57,11901,875
2022-1-21,34,10061,998
2022-1-21,12,11104,831
2022-1-21,61,11813,897
2022-1-21,38,10518,997
2022-1-21,11,9373,835
2022-1-21,60,12077,1141
2022-1-21,37,10020,890
2022-1-21,5,15271,1531
2022-1-21,54,12450,1355
2022-1-21,31,12751,927
2022-1-21,69,12074,1099
2022-1-21,17,10703,854
2022-1-21,43,10155,914
2022-1-21,7,11617,905
2022-1-21,56,10856,1005
2022-1-21,33,11936,919
2022-1-21,13,11052,1118
2022-1-21,62,10067,866
2022-1-21,39,10790,776
2022-1-21,16,8988,842
2022-1-21,42,11463,851
2022-1-21,14,12067,975
2022-1-21,63,12321,1352
2022-1-21,40,9536,994
2022-1-21,10,12361,1329
2022-1-21,59,10429,775
2022-1-21,36,11999,816
2022-1-21,25,9848,760
2022-1-21,19,7661,687
2022-1-21,45,10051,680
2022-1-21,4,13418,1430
2022-1-21,53,14451,1291
2022-1-21,30,14463,1341
2022-1-21,68,11903,833
2022-1-21,18,11650,1022
2022-1-21,44,9519,1003
2022-1-21,15,10452,690
2022-1-21,64,10487,794
2022-1-21,41,10298,1023
2022-1-21,23,9716,874
2022-1-21,49,10063,1063
2022-1-21,2,15016,1273
2022-1-21,51,12485,1364
2022-1-21,28,11413,1227
2022-1-21,66,14837,1348
2022-1-21,20,10231,1043
2022-1-21,46,9774,661
2022-1-21,26,8715,619
2022-1-22,1,16160,1283
2022-1-22,50,19793,1494
2022-1-22,27,19212,1816
2022-1-22,70,18942,1959
2022-1-22,65,17602,1747
2022-1-22,21,9712,695
2022-1-22,47,13025,1117
2022-1-22,24,10227,789
2022-1-22,3,14166,1065
2022-1-22,52,18930,1299
2022-1-22,29,15434,1075
2022-1-22,67,15181,1606
2022-1-22,9,16101,1751
2022-1-22,58,16844,1440
2022-1-22,35,15307,1282
2022-1-22,6,12878,1234
2022-1-22,55,16103,1648
2022-1-22,32,12936,997
2022-1-22,22,10481,872
2022-1-22,48,9416,873
2022-1-22,8,14908,1323
2022-1-22,57,14923,1308
2022-1-22,34,15481,1061
2022-1-22,12,10884,757
2022-1-22,61,13060,1357
2022-1-22,38,13689,925
2022-1-22,11,13145,930
2022-1-22,60,13373,1240
2022-1-22,37,14687,1382
2022-1-22,5,15466,1031
2022-1-22,54,17320,1653
2022-1-22,31,16535,1709
2022-1-22,69,16110,1499
2022-1-22,17,12777,963
2022-1-22,43,15119,1041
2022-1-22,7,14440,1535
2022-1-22,56,16267,1093
2022-1-22,33,15809,1620
2022-1-22,13,11106,1073
2022-1-22,62,13363,1067
2022-1-22,39,13956,1371
2022-1-22,16,12385,856
2022-1-22,42,14954,1292
2022-1-22,14,10672,924
2022-1-22,63,13764,1386
2022-1-22,40,14552,1404
2022-1-22,10,16824,1588
2022-1-22,59,15645,1490
2022-1-22,36,13178,885
2022-1-22,25,9346,800
2022-1-22,19,10801,1085
2022-1-22,45,10834,1045
2022-1-22,4,17046,1812
2022-1-22,53,16905,1587
2022-1-22,30,19436,1896
2022-1-22,68,19555,1379
2022-1-22,18,11872,1264
2022-1-22,44,13152,1019
2022-1-22,15,12725,1044
2022-1-22,64,12021,1235
2022-1-22,41,15008,1191
2022-1-22,23,11280,1188
2022-1-22,49,10609,964
2022-1-22,2,17599,1886
2022-1-22,51,17227,1498
2022-1-22,28,17156,1728
2022-1-22,66,14956,1514
2022-1-22,20,11014,950
2022-1-22,46,9723,808
2022-1-22,26,11525,803
2022-1-23,1,29507,2334
2022-1-23,50,29150,1925
2022-1-23,27,26284,2497
2022-1-23,70,27176,2705
2022-1-23,65,31765,2852
2022-1-23,21,17043,1382
2022-1-23,47,17036,1830
2022-1-23,24,18620,1634
2022-1-23,3,24536,2568
2022-1-23,52,25981,2454
2022-1-23,29,25487,2469
2022-1-23,67,28349,2734
2022-1-23,9,26031,2500
2022-1-23,58,23246,2297
2022-1-23,35,25554,2272
2022-1-23,6,18851,1303
2022-1-23,55,18969,2003
2022-1-23,32,22420,1984
2022-1-23,22,19533,1469
2022-1-23,48,17735,1793
2022-1-23,8,18835,1654
2022-1-23,57,20819,1617
2022-1-23,34,20185,1694
2022-1-23,12,21722,1636
2022-1-23,61,19306,2092
2022-1-23,38,18941,1619
2022-1-23,11,17195,1221
2022-1-23,60,17498,1764
2022-1-23,37,16225,1228
2022-1-23,5,25959,2285
2022-1-23,54,28893,3036
2022-1-23,31,25040,2551
2022-1-23,69,22036,2317
2022-1-23,17,20091,1882
2022-1-23,43,19749,1634
2022-1-23,7,21777,2036
2022-1-23,56,24461,1871
2022-1-23,33,20973,2266
2022-1-23,13,21688,1980
2022-1-23,62,21207,1946
2022-1-23,39,22403,2034
2022-1-23,16,22004,2168
2022-1-23,42,21842,1774
2022-1-23,14,16990,1803
2022-1-23,63,19551,1613
2022-1-23,40,16374,1560
2022-1-23,10,23513,2018
2022-1-23,59,18617,1624
2022-1-23,36,20781,2225
2022-1-23,25,18171,1498
2022-1-23,19,17533,1895
2022-1-23,45,16728,1673
2022-1-23,4,25583,2377
2022-1-23,53,23027,1676
2022-1-23,30,29174,1956
2022-1-23,68,23629,2430
2022-1-23,18,18720,1873
2022-1-23,44,19920,1498
2022-1-23,15,17678,1733
2022-1-23,64,19243,1681
2022-1-23,41,20126,1837
2022-1-23,23,19452,1433
2022-1-23,49,16569,1287
2022-1-23,2,22284,2444
2022-1-23,51,28204,2680
2022-1-23,28,22817,2208
2022-1-23,66,26453,2510
2022-1-23,20,16702,1660
2022-1-23,46,17043,1717
2022-1-23,26,16813,1692
2022-1-24,1,29863,2022
2022-1-24,50,29611,2234
2022-1-24,27,33885,2303
2022-1-24,70,31115,2861
2022-1-24,65,34605,2655
2022-1-24,21,18845,1988
2022-1-24,47,18602,1472
2022-1-24,24,17781,1316
2022-1-24,3,24554,2110
2022-1-24,52,32108,2197
2022-1-24,29,28737,2940
2022-1-24,67,30020,2007
2022-1-24,9,27464,2086
2022-1-24,58,28983,2193
2022-1-24,35,29704,2109
2022-1-24,6,27175,2266
2022-1-24,55,26445,2425
2022-1-24,32,26054,2591
2022-1-24,22,20983,2143
2022-1-24,48,17094,1136
2022-1-24,8,30010,2870
2022-1-24,57,23665,2596
2022-1-24,34,21622,2182
2022-1-24,12,24451,1963
2022-1-24,61,20748,1959
2022-1-24,38,20238,1607
2022-1-24,11,20288,1357
2022-1-24,60,18836,1325
2022-1-24,37,24534,2453
2022-1-24,5,29585,2930
2022-1-24,54,30977,2080
2022-1-24,31,28901,3048
2022-1-24,69,26445,2117
2022-1-24,17,24930,2374
2022-1-24,43,21065,1860
2022-1-24,7,27481,2914
2022-1-24,56,26106,2606
2022-1-24,33,25228,2316
2022-1-24,13,20096,1983
2022-1-24,62,20584,1588
2022-1-24,39,22475,2201
2022-1-24,16,25173,2327
2022-1-24,42,25827,2821
2022-1-24,14,19267,1292
2022-1-24,63,23278,2239
2022-1-24,40,24374,1917
2022-1-24,10,25205,2350
2022-1-24,59,21234,1502
2022-1-24,36,24008,1783
2022-1-24,25,17481,1593
2022-1-24,19,18990,1397
2022-1-24,45,21261,1878
2022-1-24,4,29941,3198
2022-1-24,53,32392,2578
2022-1-24,30,24320,2384
2022-1-24,68,24345,1989
2022-1-24,18,25139,2278
2022-1-24,44,19524,1813
2022-1-24,15,20003,1823
2022-1-24,64,21390,1697
2022-1-24,41,18977,1789
2022-1-24,23,19061,1908
2022-1-24,49,16954,1257
2022-1-24,2,28072,2267
2022-1-24,51,31434,2843
2022-1-24,28,30331,3032
2022-1-24,66,29889,2149
2022-1-24,20,20276,2084
2022-1-24,46,21260,1771
2022-1-24,26,16677,1652
2022-1-25,1,19642,2026
2022-1-25,50,16094,1477
2022-1-25,27,21574,2348
2022-1-25,70,18805,1987
2022-1-25,65,17544,1297
2022-1-25,21,11700,1167
2022-1-25,47,11953,917
2022-1-25,24,12568,943
2022-1-25,3,18615,1913
2022-1-25,52,17539,1583
2022-1-25,29,17630,1310
2022-1-25,67,16650,1697
2022-1-25,9,13786,1115
2022-1-25,58,15705,1120
2022-1-25,35,13752,1502
2022-1-25,6,14069,1270
2022-1-25,55,16771,1336
2022-1-25,32,16659,1112
2022-1-25,22,11886,902
2022-1-25,48,12599,1237
2022-1-25,8,15371,1201
2022-1-25,57,13664,1058
2022-1-25,34,14339,1342
2022-1-25,12,11753,1100
2022-1-25,61,14279,1106
2022-1-25,38,11843,1116
2022-1-25,11,12504,1292
2022-1-25,60,12548,908
2022-1-25,37,11230,808
2022-1-25,5,18366,1467
2022-1-25,54,15359,1159
2022-1-25,31,14747,1496
2022-1-25,69,19307,1620
2022-1-25,17,12048,1195
2022-1-25,43,12654,852
2022-1-25,7,12877,1239
2022-1-25,56,14445,1275
2022-1-25,33,16375,1523
2022-1-25,13,12557,1048
2022-1-25,62,13600,1108
2022-1-25,39,12552,1298
2022-1-25,16,13023,932
2022-1-25,42,12373,894
2022-1-25,14,12841,938
2022-1-25,63,14742,1473
2022-1-25,40,15138,1157
2022-1-25,10,14712,1003
2022-1-25,59,14145,943
2022-1-25,36,17119,1822
2022-1-25,25,11472,1200
2022-1-25,19,12631,919
2022-1-25,45,10555,893
2022-1-25,4,14844,1164
2022-1-25,53,14568,1256
2022-1-25,30,17755,1689
2022-1-25,68,17917,1761
2022-1-25,18,14404,1022
2022-1-25,44,11426,853
2022-1-25,15,14309,1432
2022-1-25,64,14630,1436
2022-1-25,41,12202,1231
2022-1-25,23,9174,887
2022-1-25,49,12348,1184
2022-1-25,2,16345,1599
2022-1-25,51,18663,1383
2022-1-25,28,18394,1701
2022-1-25,66,14447,1582
2022-1-25,20,12462,1173
2022-1-25,46,10286,787
2022-1-25,26,9443,655
2022-1-26,1,15651,1035
2022-1-26,50,16007,1204
2022-1-26,27,16224,1454
2022-1-26,70,15778,1672
2022-1-26,65,15042,1241
2022-1-26,21,9626,988
2022-1-26,47,11042,745
2022-1-26,24,11072,1178
2022-1-26,3,14807,1299
2022-1-26,52,14996,1297
2022-1-26,29,16762,1285
2022-1-26,67,17359,1381
2022-1-26,9,12122,1090
2022-1-26,58,13452,1027
2022-1-26,35,14867,1622
2022-1-26,6,14404,1462
2022-1-26,55,11332,1106
2022-1-26,32,15831,1194
2022-1-26,22,9257,758
2022-1-26,48,8621,835
2022-1-26,8,14321,1550
2022-1-26,57,12389,1113
2022-1-26,34,14417,1563
2022-1-26,12,12026,1118
2022-1-26,61,10078,900
2022-1-26,38,10304,1046
2022-1-26,11,13868,1148
2022-1-26,60,11113,914
2022-1-26,37,13226,1203
2022-1-26,5,16387,1791
2022-1-26,54,14435,1534
2022-1-26,31,13359,1105
2022-1-26,69,14491,1549
2022-1-26,17,11354,791
2022-1-26,43,13253,920
2022-1-26,7,11975,1049
2022-1-26,56,13755,1268
2022-1-26,33,15821,1393
2022-1-26,13,12841,1090
2022-1-26,62,12527,1248
2022-1-26,39,10592,734
2022-1-26,16,11202,917
2022-1-26,42,12714,1163
2022-1-26,14,12390,1100
2022-1-26,63,13285,1080
2022-1-26,40,11496,1115
2022-1-26,10,15150,1529
2022-1-26,59,14885,1294
2022-1-26,36,15731,1634
2022-1-26,25,11762,1035
2022-1-26,19,11860,1065
2022-1-26,45,11656,955
2022-1-26,4,16638,1361
2022-1-26,53,13968,1535
2022-1-26,30,14661,1199
2022-1-26,68,17253,1366
2022-1-26,18,12391,936
2022-1-26,44,12935,1059
2022-1-26,15,13560,911
2022-1-26,64,11133,846
2022-1-26,41,12067,933
2022-1-26,23,11224,1097
2022-1-26,49,8442,631
2022-1-26,2,14638,1357
2022-1-26,51,15372,1229
2022-1-26,28,13821,1379
2022-1-26,66,16410,1637
2022-1-26,20,8379,604
2022-1-26,46,9114,847
2022-1-26,26,8387,896
2022-1-27,1,16072,1449
2022-1-27,50,16358,1191
2022-1-27,27,15431,1353
2022-1-27,70,19648,1486
2022-1-27,65,16131,1363
2022-1-27,21,9725,726
2022-1-27,47,11348,1049
2022-1-27,24,9419,989
2022-1-27,3,16405,1209
2022-1-27,52,16794,1730
2022-1-27,29,13758,1100
2022-1-27,67,17587,1785
2022-1-27,9,12015,878
2022-1-27,58,14772,1430
2022-1-27,35,13539,1297
2022-1-27,6,13631,1112
2022-1-27,55,14801,1360
2022-1-27,32,12786,1206
2022-1-27,22,11597,868
2022-1-27,48,8959,701
2022-1-27,8,13687,1495
2022-1-27,57,14807,1278
2022-1-27,34,13245,973
2022-1-27,12,11048,962
2022-1-27,61,11713,908
2022-1-27,38,12243,1269
2022-1-27,11,10326,949
2022-1-27,60,10985,1058
2022-1-27,37,11590,1265
2022-1-27,5,13247,1439
2022-1-27,54,16847,1209
2022-1-27,31,13166,1276
2022-1-27,69,15159,1001
2022-1-27,17,12849,880
2022-1-27,43,10468,1116
2022-1-27,7,13580,1394
2022-1-27,56,15276,1082
2022-1-27,33,12243,1265
