Date,Product Category,Store Number,Daily Sales
2021-1-4,B,40,9077
2021-1-4,C,40,7499
2021-1-4,D,40,4736
2021-1-4,A,41,18154
2021-1-4,B,41,9077
2021-1-4,C,41,7499
2021-1-4,D,41,4736
2021-1-4,A,42,18154
2021-1-4,B,42,9077
2021-1-4,C,42,7499
2021-1-4,D,42,4736
2021-1-4,A,43,18154
2021-1-4,B,43,9077
2021-1-4,C,43,7499
2021-1-4,D,43,4736
2021-1-4,A,44,18154
2021-1-4,B,44,9077
2021-1-4,C,44,7499
2021-1-4,D,44,4736
2021-1-4,A,45,15560
2021-1-4,B,45,7781
2021-1-4,C,45,6427
2021-1-4,D,45,4059
2021-1-4,A,46,15560
2021-1-4,B,46,7781
2021-1-4,C,46,6427
2021-1-4,D,46,4059
2021-1-4,A,47,15560
2021-1-4,B,47,7781
2021-1-4,C,47,6427
2021-1-4,D,47,4059
2021-1-4,A,48,15560
2021-1-4,B,48,7781
2021-1-4,C,48,6427
2021-1-4,D,48,4059
2021-1-4,A,49,15560
2021-1-4,B,49,7781
2021-1-4,C,49,6427
2021-1-4,D,49,4059
2021-1-4,A,50,25934
2021-1-4,B,50,12967
2021-1-4,C,50,10712
2021-1-4,D,50,6765
2021-1-4,A,51,23341
2021-1-4,B,51,11670
2021-1-4,C,51,9641
2021-1-4,D,51,6089
2021-1-4,A,52,23341
2021-1-4,B,52,11670
2021-1-4,C,52,9641
2021-1-4,D,52,6089
2021-1-4,A,53,23341
2021-1-4,B,53,11670
2021-1-4,C,53,9641
2021-1-4,D,53,6089
2021-1-4,A,54,23341
2021-1-4,B,54,11670
2021-1-4,C,54,9641
2021-1-4,D,54,6089
2021-1-4,A,55,20747
2021-1-4,B,55,10373
2021-1-4,C,55,8570
2021-1-4,D,55,5412
2021-1-4,A,56,20747
2021-1-4,B,56,10373
2021-1-4,C,56,8570
2021-1-4,D,56,5412
2021-1-4,A,57,20747
2021-1-4,B,57,10373
2021-1-4,C,57,8570
2021-1-4,D,57,5412
2021-1-4,A,58,20747
2021-1-4,B,58,10373
2021-1-4,C,58,8570
2021-1-4,D,58,5412
2021-1-4,A,59,20747
2021-1-4,B,59,10373
2021-1-4,C,59,8570
2021-1-4,D,59,5412
2021-1-4,A,60,18154
2021-1-4,B,60,9077
2021-1-4,C,60,7499
2021-1-4,D,60,4736
2021-1-4,A,61,18154
2021-1-4,B,61,9077
2021-1-4,C,61,7499
2021-1-4,D,61,4736
2021-1-4,A,62,18154
2021-1-4,B,62,9077
2021-1-4,C,62,7499
2021-1-4,D,62,4736
2021-1-4,A,63,18154
2021-1-4,B,63,9077
2021-1-4,C,63,7499
2021-1-4,D,63,4736
2021-1-4,A,64,18154
2021-1-4,B,64,9077
2021-1-4,C,64,7499
2021-1-4,D,64,4736
2021-1-4,A,65,25934
2021-1-4,B,65,12967
2021-1-4,C,65,10712
2021-1-4,D,65,6765
2021-1-4,A,66,23341
2021-1-4,B,66,11670
2021-1-4,C,66,9641
2021-1-4,D,66,6089
2021-1-4,A,67,23341
2021-1-4,B,67,11670
2021-1-4,C,67,9641
2021-1-4,D,67,6089
2021-1-4,A,68,23341
2021-1-4,B,68,11670
2021-1-4,C,68,9641
2021-1-4,D,68,6089
2021-1-4,A,69,23341
2021-1-4,B,69,11670
2021-1-4,C,69,9641
2021-1-4,D,69,6089
2021-1-4,A,70,25934
2021-1-4,B,70,12967
2021-1-4,C,70,10712
2021-1-4,D,70,6765
2021-1-5,A,1,24938
2021-1-5,B,1,12469
2021-1-5,C,1,10301
2021-1-5,D,1,6506
2021-1-5,A,2,22444
2021-1-5,B,2,11222
2021-1-5,C,2,9270
2021-1-5,D,2,5855
2021-1-5,A,3,22444
2021-1-5,B,3,11222
2021-1-5,C,3,9270
2021-1-5,D,3,5855
2021-1-5,A,4,22444
2021-1-5,B,4,11222
2021-1-5,C,4,9270
2021-1-5,D,4,5855
2021-1-5,A,5,22444
2021-1-5,B,5,11222
2021-1-5,C,5,9270
2021-1-5,D,5,5855
2021-1-5,A,6,19950
2021-1-5,B,6,9975
2021-1-5,C,6,8240
2021-1-5,D,6,5204
2021-1-5,A,7,19950
2021-1-5,B,7,9975
2021-1-5,C,7,8240
2021-1-5,D,7,5204
2021-1-5,A,8,19950
2021-1-5,B,8,9975
2021-1-5,C,8,8240
2021-1-5,D,8,5204
2021-1-5,A,9,19950
2021-1-5,B,9,9975
2021-1-5,C,9,8240
2021-1-5,D,9,5204
2021-1-5,A,10,19950
2021-1-5,B,10,9975
2021-1-5,C,10,8240
2021-1-5,D,10,5204
2021-1-5,A,11,17456
2021-1-5,B,11,8729
2021-1-5,C,11,7211
2021-1-5,D,11,4554
2021-1-5,A,12,17456
2021-1-5,B,12,8729
2021-1-5,C,12,7211
2021-1-5,D,12,4554
2021-1-5,A,13,17456
2021-1-5,B,13,8729
2021-1-5,C,13,7211
2021-1-5,D,13,4554
2021-1-5,A,14,17456
2021-1-5,B,14,8729
2021-1-5,C,14,7211
2021-1-5,D,14,4554
2021-1-5,A,15,17456
2021-1-5,B,15,8729
2021-1-5,C,15,7211
2021-1-5,D,15,4554
2021-1-5,A,16,17456
2021-1-5,B,16,8729
2021-1-5,C,16,7211
2021-1-5,D,16,4554
2021-1-5,A,17,17456
2021-1-5,B,17,8729
2021-1-5,C,17,7211
2021-1-5,D,17,4554
2021-1-5,A,18,17456
2021-1-5,B,18,8729
2021-1-5,C,18,7211
2021-1-5,D,18,4554
2021-1-5,A,19,14963
2021-1-5,B,19,7481
2021-1-5,C,19,6180
2021-1-5,D,19,3903
2021-1-5,A,20,14963
2021-1-5,B,20,7481
2021-1-5,C,20,6180
2021-1-5,D,20,3903
2021-1-5,A,21,14963
2021-1-5,B,21,7481
2021-1-5,C,21,6180
2021-1-5,D,21,3903
2021-1-5,A,22,14963
2021-1-5,B,22,7481
2021-1-5,C,22,6180
2021-1-5,D,22,3903
2021-1-5,A,23,14963
2021-1-5,B,23,7481
2021-1-5,C,23,6180
2021-1-5,D,23,3903
2021-1-5,A,24,14963
2021-1-5,B,24,7481
2021-1-5,C,24,6180
2021-1-5,D,24,3903
2021-1-5,A,25,14963
2021-1-5,B,25,7481
2021-1-5,C,25,6180
2021-1-5,D,25,3903
2021-1-5,A,26,14963
2021-1-5,B,26,7481
2021-1-5,C,26,6180
2021-1-5,D,26,3903
2021-1-5,A,27,24938
2021-1-5,B,27,12469
2021-1-5,C,27,10301
2021-1-5,D,27,6506
2021-1-5,A,28,22444
2021-1-5,B,28,11222
2021-1-5,C,28,9270
2021-1-5,D,28,5855
2021-1-5,A,29,22444
2021-1-5,B,29,11222
2021-1-5,C,29,9270
2021-1-5,D,29,5855
2021-1-5,A,30,22444
2021-1-5,B,30,11222
2021-1-5,C,30,9270
2021-1-5,D,30,5855
2021-1-5,A,31,22444
2021-1-5,B,31,11222
2021-1-5,C,31,9270
2021-1-5,D,31,5855
2021-1-5,A,32,19950
2021-1-5,B,32,9975
2021-1-5,C,32,8240
2021-1-5,D,32,5204
2021-1-5,A,33,19950
2021-1-5,B,33,9975
2021-1-5,C,33,8240
2021-1-5,D,33,5204
2021-1-5,A,34,19950
2021-1-5,B,34,9975
2021-1-5,C,34,8240
2021-1-5,D,34,5204
2021-1-5,A,35,19950
2021-1-5,B,35,9975
2021-1-5,C,35,8240
2021-1-5,D,35,5204
2021-1-5,A,36,19950
2021-1-5,B,36,9975
2021-1-5,C,36,8240
2021-1-5,D,36,5204
2021-1-5,A,37,17456
2021-1-5,B,37,8729
2021-1-5,C,37,7211
2021-1-5,D,37,4554
2021-1-5,A,38,17456
2021-1-5,B,38,8729
2021-1-5,C,38,7211
2021-1-5,D,38,4554
2021-1-5,A,39,17456
2021-1-5,B,39,8729
2021-1-5,C,39,7211
2021-1-5,D,39,4554
2021-1-5,A,40,17456
2021-1-5,B,40,8729
2021-1-5,C,40,7211
2021-1-5,D,40,4554
2021-1-5,A,41,17456
2021-1-5,B,41,8729
2021-1-5,C,41,7211
2021-1-5,D,41,4554
2021-1-5,A,42,17456
2021-1-5,B,42,8729
2021-1-5,C,42,7211
2021-1-5,D,42,4554
2021-1-5,A,43,17456
2021-1-5,B,43,8729
2021-1-5,C,43,7211
2021-1-5,D,43,4554
2021-1-5,A,44,17456
2021-1-5,B,44,8729
2021-1-5,C,44,7211
2021-1-5,D,44,4554
2021-1-5,A,45,14963
2021-1-5,B,45,7481
2021-1-5,C,45,6180
2021-1-5,D,45,3903
2021-1-5,A,46,14963
2021-1-5,B,46,7481
2021-1-5,C,46,6180
2021-1-5,D,46,3903
2021-1-5,A,47,14963
2021-1-5,B,47,7481
2021-1-5,C,47,6180
2021-1-5,D,47,3903
2021-1-5,A,48,14963
2021-1-5,B,48,7481
2021-1-5,C,48,6180
2021-1-5,D,48,3903
2021-1-5,A,49,14963
2021-1-5,B,49,7481
2021-1-5,C,49,6180
2021-1-5,D,49,3903
2021-1-5,A,50,24938
2021-1-5,B,50,12469
2021-1-5,C,50,10301
2021-1-5,D,50,6506
2021-1-5,A,51,22444
2021-1-5,B,51,11222
2021-1-5,C,51,9270
2021-1-5,D,51,5855
2021-1-5,A,52,22444
2021-1-5,B,52,11222
2021-1-5,C,52,9270
2021-1-5,D,52,5855
2021-1-5,A,53,22444
2021-1-5,B,53,11222
2021-1-5,C,53,9270
2021-1-5,D,53,5855
2021-1-5,A,54,22444
2021-1-5,B,54,11222
2021-1-5,C,54,9270
2021-1-5,D,54,5855
2021-1-5,A,55,19950
2021-1-5,B,55,9975
2021-1-5,C,55,8240
2021-1-5,D,55,5204
2021-1-5,A,56,19950
2021-1-5,B,56,9975
2021-1-5,C,56,8240
2021-1-5,D,56,5204
2021-1-5,A,57,19950
2021-1-5,B,57,9975
2021-1-5,C,57,8240
2021-1-5,D,57,5204
2021-1-5,A,58,19950
2021-1-5,B,58,9975
2021-1-5,C,58,8240
2021-1-5,D,58,5204
2021-1-5,A,59,19950
2021-1-5,B,59,9975
2021-1-5,C,59,8240
2021-1-5,D,59,5204
2021-1-5,A,60,17456
2021-1-5,B,60,8729
2021-1-5,C,60,7211
2021-1-5,D,60,4554
2021-1-5,A,61,17456
2021-1-5,B,61,8729
2021-1-5,C,61,7211
2021-1-5,D,61,4554
2021-1-5,A,62,17456
2021-1-5,B,62,8729
2021-1-5,C,62,7211
2021-1-5,D,62,4554
2021-1-5,A,63,17456
2021-1-5,B,63,8729
2021-1-5,C,63,7211
2021-1-5,D,63,4554
2021-1-5,A,64,17456
2021-1-5,B,64,8729
2021-1-5,C,64,7211
2021-1-5,D,64,4554
2021-1-5,A,65,24938
2021-1-5,B,65,12469
2021-1-5,C,65,10301
2021-1-5,D,65,6506
2021-1-5,A,66,22444
2021-1-5,B,66,11222
2021-1-5,C,66,9270
2021-1-5,D,66,5855
2021-1-5,A,67,22444
2021-1-5,B,67,11222
2021-1-5,C,67,9270
2021-1-5,D,67,5855
2021-1-5,A,68,22444
2021-1-5,B,68,11222
2021-1-5,C,68,9270
2021-1-5,D,68,5855
2021-1-5,A,69,22444
2021-1-5,B,69,11222
2021-1-5,C,69,9270
2021-1-5,D,69,5855
2021-1-5,A,70,24938
2021-1-5,B,70,12469
2021-1-5,C,70,10301
2021-1-5,D,70,6506
2021-1-6,A,1,29287
2021-1-6,B,1,14643
2021-1-6,C,1,12097
2021-1-6,D,1,7640
2021-1-6,A,2,26358
2021-1-6,B,2,13179
2021-1-6,C,2,10887
2021-1-6,D,2,6876
2021-1-6,A,3,26358
2021-1-6,B,3,13179
2021-1-6,C,3,10887
2021-1-6,D,3,6876
2021-1-6,A,4,26358
2021-1-6,B,4,13179
2021-1-6,C,4,10887
2021-1-6,D,4,6876
2021-1-6,A,5,26358
2021-1-6,B,5,13179
2021-1-6,C,5,10887
2021-1-6,D,5,6876
2021-1-6,A,6,23429
2021-1-6,B,6,11715
2021-1-6,C,6,9677
2021-1-6,D,6,6112
2021-1-6,A,7,23429
2021-1-6,B,7,11715
2021-1-6,C,7,9677
2021-1-6,D,7,6112
2021-1-6,A,8,23429
2021-1-6,B,8,11715
2021-1-6,C,8,9677
2021-1-6,D,8,6112
2021-1-6,A,9,23429
2021-1-6,B,9,11715
2021-1-6,C,9,9677
2021-1-6,D,9,6112
2021-1-6,A,10,23429
2021-1-6,B,10,11715
2021-1-6,C,10,9677
2021-1-6,D,10,6112
2021-1-6,A,11,20501
2021-1-6,B,11,10250
2021-1-6,C,11,8468
2021-1-6,D,11,5348
2021-1-6,A,12,20501
2021-1-6,B,12,10250
2021-1-6,C,12,8468
2021-1-6,D,12,5348
2021-1-6,A,13,20501
2021-1-6,B,13,10250
2021-1-6,C,13,8468
2021-1-6,D,13,5348
2021-1-6,A,14,20501
2021-1-6,B,14,10250
2021-1-6,C,14,8468
2021-1-6,D,14,5348
2021-1-6,A,15,20501
2021-1-6,B,15,10250
2021-1-6,C,15,8468
2021-1-6,D,15,5348
2021-1-6,A,16,20501
2021-1-6,B,16,10250
2021-1-6,C,16,8468
2021-1-6,D,16,5348
2021-1-6,A,17,20501
2021-1-6,B,17,10250
2021-1-6,C,17,8468
2021-1-6,D,17,5348
2021-1-6,A,18,20501
2021-1-6,B,18,10250
2021-1-6,C,18,8468
2021-1-6,D,18,5348
2021-1-6,A,19,17572
2021-1-6,B,19,8786
2021-1-6,C,19,7258
2021-1-6,D,19,4584
2021-1-6,A,20,17572
2021-1-6,B,20,8786
2021-1-6,C,20,7258
2021-1-6,D,20,4584
2021-1-6,A,21,17572
2021-1-6,B,21,8786
2021-1-6,C,21,7258
2021-1-6,D,21,4584
2021-1-6,A,22,17572
2021-1-6,B,22,8786
2021-1-6,C,22,7258
2021-1-6,D,22,4584
2021-1-6,A,23,17572
2021-1-6,B,23,8786
2021-1-6,C,23,7258
2021-1-6,D,23,4584
2021-1-6,A,24,17572
2021-1-6,B,24,8786
2021-1-6,C,24,7258
2021-1-6,D,24,4584
2021-1-6,A,25,17572
2021-1-6,B,25,8786
2021-1-6,C,25,7258
2021-1-6,D,25,4584
2021-1-6,A,26,17572
2021-1-6,B,26,8786
2021-1-6,C,26,7258
2021-1-6,D,26,4584
2021-1-6,A,27,29287
2021-1-6,B,27,14643
2021-1-6,C,27,12097
2021-1-6,D,27,7640
2021-1-6,A,28,26358
2021-1-6,B,28,13179
2021-1-6,C,28,10887
2021-1-6,D,28,6876
2021-1-6,A,29,26358
2021-1-6,B,29,13179
2021-1-6,C,29,10887
2021-1-6,D,29,6876
2021-1-6,A,30,26358
2021-1-6,B,30,13179
2021-1-6,C,30,10887
2021-1-6,D,30,6876
2021-1-6,A,31,26358
2021-1-6,B,31,13179
2021-1-6,C,31,10887
2021-1-6,D,31,6876
2021-1-6,A,32,23429
2021-1-6,B,32,11715
2021-1-6,C,32,9677
2021-1-6,D,32,6112
2021-1-6,A,33,23429
2021-1-6,B,33,11715
2021-1-6,C,33,9677
2021-1-6,D,33,6112
2021-1-6,A,34,23429
2021-1-6,B,34,11715
2021-1-6,C,34,9677
2021-1-6,D,34,6112
2021-1-6,A,35,23429
2021-1-6,B,35,11715
2021-1-6,C,35,9677
2021-1-6,D,35,6112
2021-1-6,A,36,23429
2021-1-6,B,36,11715
2021-1-6,C,36,9677
2021-1-6,D,36,6112
2021-1-6,A,37,20501
2021-1-6,B,37,10250
2021-1-6,C,37,8468
2021-1-6,D,37,5348
2021-1-6,A,38,20501
2021-1-6,B,38,10250
2021-1-6,C,38,8468
2021-1-6,D,38,5348
2021-1-6,A,39,20501
2021-1-6,B,39,10250
2021-1-6,C,39,8468
2021-1-6,D,39,5348
2021-1-6,A,40,20501
2021-1-6,B,40,10250
2021-1-6,C,40,8468
2021-1-6,D,40,5348
2021-1-6,A,41,20501
2021-1-6,B,41,10250
2021-1-6,C,41,8468
2021-1-6,D,41,5348
2021-1-6,A,42,20501
2021-1-6,B,42,10250
2021-1-6,C,42,8468
2021-1-6,D,42,5348
2021-1-6,A,43,20501
2021-1-6,B,43,10250
2021-1-6,C,43,8468
2021-1-6,D,43,5348
2021-1-6,A,44,20501
2021-1-6,B,44,10250
2021-1-6,C,44,8468
2021-1-6,D,44,5348
2021-1-6,A,45,17572
2021-1-6,B,45,8786
2021-1-6,C,45,7258
2021-1-6,D,45,4584
2021-1-6,A,46,17572
2021-1-6,B,46,8786
2021-1-6,C,46,7258
2021-1-6,D,46,4584
2021-1-6,A,47,17572
2021-1-6,B,47,8786
2021-1-6,C,47,7258
2021-1-6,D,47,4584
2021-1-6,A,48,17572
2021-1-6,B,48,8786
2021-1-6,C,48,7258
2021-1-6,D,48,4584
2021-1-6,A,49,17572
2021-1-6,B,49,8786
2021-1-6,C,49,7258
2021-1-6,D,49,4584
2021-1-6,A,50,29287
2021-1-6,B,50,14643
2021-1-6,C,50,12097
2021-1-6,D,50,7640
2021-1-6,A,51,26358
2021-1-6,B,51,13179
2021-1-6,C,51,10887
2021-1-6,D,51,6876
2021-1-6,A,52,26358
2021-1-6,B,52,13179
2021-1-6,C,52,10887
2021-1-6,D,52,6876
2021-1-6,A,53,26358
2021-1-6,B,53,13179
2021-1-6,C,53,10887
2021-1-6,D,53,6876
2021-1-6,A,54,26358
2021-1-6,B,54,13179
2021-1-6,C,54,10887
2021-1-6,D,54,6876
2021-1-6,A,55,23429
2021-1-6,B,55,11715
2021-1-6,C,55,9677
2021-1-6,D,55,6112
2021-1-6,A,56,23429
2021-1-6,B,56,11715
2021-1-6,C,56,9677
2021-1-6,D,56,6112
2021-1-6,A,57,23429
2021-1-6,B,57,11715
2021-1-6,C,57,9677
2021-1-6,D,57,6112
2021-1-6,A,58,23429
2021-1-6,B,58,11715
2021-1-6,C,58,9677
2021-1-6,D,58,6112
2021-1-6,A,59,23429
2021-1-6,B,59,11715
2021-1-6,C,59,9677
2021-1-6,D,59,6112
2021-1-6,A,60,20501
2021-1-6,B,60,10250
2021-1-6,C,60,8468
2021-1-6,D,60,5348
2021-1-6,A,61,20501
2021-1-6,B,61,10250
2021-1-6,C,61,8468
2021-1-6,D,61,5348
2021-1-6,A,62,20501
2021-1-6,B,62,10250
2021-1-6,C,62,8468
2021-1-6,D,62,5348
2021-1-6,A,63,20501
2021-1-6,B,63,10250
2021-1-6,C,63,8468
2021-1-6,D,63,5348
2021-1-6,A,64,20501
2021-1-6,B,64,10250
2021-1-6,C,64,8468
2021-1-6,D,64,5348
2021-1-6,A,65,29287
2021-1-6,B,65,14643
2021-1-6,C,65,12097
2021-1-6,D,65,7640
2021-1-6,A,66,26358
2021-1-6,B,66,13179
2021-1-6,C,66,10887
2021-1-6,D,66,6876
2021-1-6,A,67,26358
2021-1-6,B,67,13179
2021-1-6,C,67,10887
2021-1-6,D,67,6876
2021-1-6,A,68,26358
2021-1-6,B,68,13179
2021-1-6,C,68,10887
2021-1-6,D,68,6876
2021-1-6,A,69,26358
2021-1-6,B,69,13179
2021-1-6,C,69,10887
2021-1-6,D,69,6876
2021-1-6,A,70,29287
2021-1-6,B,70,14643
2021-1-6,C,70,12097
2021-1-6,D,70,7640
2021-1-7,A,1,23794
2021-1-7,B,1,11897
2021-1-7,C,1,9828
2021-1-7,D,1,6207
2021-1-7,A,2,21414
2021-1-7,B,2,10707
2021-1-7,C,2,8845
2021-1-7,D,2,5586
2021-1-7,A,3,21414
2021-1-7,B,3,10707
2021-1-7,C,3,8845
2021-1-7,D,3,5586
2021-1-7,A,4,21414
2021-1-7,B,4,10707
2021-1-7,C,4,8845
2021-1-7,D,4,5586
2021-1-7,A,5,21414
2021-1-7,B,5,10707
2021-1-7,C,5,8845
2021-1-7,D,5,5586
2021-1-7,A,6,19035
2021-1-7,B,6,9518
2021-1-7,C,6,7862
2021-1-7,D,6,4966
2021-1-7,A,7,19035
2021-1-7,B,7,9518
2021-1-7,C,7,7862
2021-1-7,D,7,4966
2021-1-7,A,8,19035
2021-1-7,B,8,9518
2021-1-7,C,8,7862
2021-1-7,D,8,4966
2021-1-7,A,9,19035
2021-1-7,B,9,9518
2021-1-7,C,9,7862
2021-1-7,D,9,4966
2021-1-7,A,10,19035
2021-1-7,B,10,9518
2021-1-7,C,10,7862
2021-1-7,D,10,4966
2021-1-7,A,11,16655
2021-1-7,B,11,8328
2021-1-7,C,11,6880
2021-1-7,D,11,4345
2021-1-7,A,12,16655
2021-1-7,B,12,8328
2021-1-7,C,12,6880
2021-1-7,D,12,4345
2021-1-7,A,13,16655
2021-1-7,B,13,8328
2021-1-7,C,13,6880
2021-1-7,D,13,4345
2021-1-7,A,14,16655
2021-1-7,B,14,8328
2021-1-7,C,14,6880
2021-1-7,D,14,4345
2021-1-7,A,15,16655
2021-1-7,B,15,8328
2021-1-7,C,15,6880
2021-1-7,D,15,4345
2021-1-7,A,16,16655
2021-1-7,B,16,8328
2021-1-7,C,16,6880
2021-1-7,D,16,4345
2021-1-7,A,17,16655
2021-1-7,B,17,8328
2021-1-7,C,17,6880
2021-1-7,D,17,4345
2021-1-7,A,18,16655
2021-1-7,B,18,8328
2021-1-7,C,18,6880
2021-1-7,D,18,4345
2021-1-7,A,19,14276
2021-1-7,B,19,7138
2021-1-7,C,19,5897
2021-1-7,D,19,3725
2021-1-7,A,20,14276
2021-1-7,B,20,7138
2021-1-7,C,20,5897
2021-1-7,D,20,3725
2021-1-7,A,21,14276
2021-1-7,B,21,7138
2021-1-7,C,21,5897
2021-1-7,D,21,3725
2021-1-7,A,22,14276
2021-1-7,B,22,7138
2021-1-7,C,22,5897
2021-1-7,D,22,3725
2021-1-7,A,23,14276
2021-1-7,B,23,7138
2021-1-7,C,23,5897
2021-1-7,D,23,3725
2021-1-7,A,24,14276
2021-1-7,B,24,7138
2021-1-7,C,24,5897
2021-1-7,D,24,3725
2021-1-7,A,25,14276
2021-1-7,B,25,7138
2021-1-7,C,25,5897
2021-1-7,D,25,3725
2021-1-7,A,26,14276
2021-1-7,B,26,7138
2021-1-7,C,26,5897
2021-1-7,D,26,3725
2021-1-7,A,27,23794
2021-1-7,B,27,11897
2021-1-7,C,27,9828
2021-1-7,D,27,6207
2021-1-7,A,28,21414
2021-1-7,B,28,10707
2021-1-7,C,28,8845
2021-1-7,D,28,5586
2021-1-7,A,29,21414
2021-1-7,B,29,10707
2021-1-7,C,29,8845
2021-1-7,D,29,5586
2021-1-7,A,30,21414
2021-1-7,B,30,10707
2021-1-7,C,30,8845
2021-1-7,D,30,5586
2021-1-7,A,31,21414
2021-1-7,B,31,10707
2021-1-7,C,31,8845
2021-1-7,D,31,5586
2021-1-7,A,32,19035
2021-1-7,B,32,9518
2021-1-7,C,32,7862
2021-1-7,D,32,4966
2021-1-7,A,33,19035
2021-1-7,B,33,9518
2021-1-7,C,33,7862
2021-1-7,D,33,4966
2021-1-7,A,34,19035
2021-1-7,B,34,9518
2021-1-7,C,34,7862
2021-1-7,D,34,4966
2021-1-7,A,35,19035
2021-1-7,B,35,9518
2021-1-7,C,35,7862
2021-1-7,D,35,4966
2021-1-7,A,36,19035
2021-1-7,B,36,9518
2021-1-7,C,36,7862
2021-1-7,D,36,4966
2021-1-7,A,37,16655
2021-1-7,B,37,8328
2021-1-7,C,37,6880
2021-1-7,D,37,4345
2021-1-7,A,38,16655
2021-1-7,B,38,8328
2021-1-7,C,38,6880
2021-1-7,D,38,4345
2021-1-7,A,39,16655
2021-1-7,B,39,8328
2021-1-7,C,39,6880
2021-1-7,D,39,4345
2021-1-7,A,40,16655
2021-1-7,B,40,8328
2021-1-7,C,40,6880
2021-1-7,D,40,4345
2021-1-7,A,41,16655
2021-1-7,B,41,8328
2021-1-7,C,41,6880
2021-1-7,D,41,4345
2021-1-7,A,42,16655
2021-1-7,B,42,8328
2021-1-7,C,42,6880
2021-1-7,D,42,4345
2021-1-7,A,43,16655
2021-1-7,B,43,8328
2021-1-7,C,43,6880
2021-1-7,D,43,4345
2021-1-7,A,44,16655
2021-1-7,B,44,8328
2021-1-7,C,44,6880
2021-1-7,D,44,4345
2021-1-7,A,45,14276
2021-1-7,B,45,7138
2021-1-7,C,45,5897
2021-1-7,D,45,3725
2021-1-7,A,46,14276
2021-1-7,B,46,7138
2021-1-7,C,46,5897
2021-1-7,D,46,3725
2021-1-7,A,47,14276
2021-1-7,B,47,7138
2021-1-7,C,47,5897
2021-1-7,D,47,3725
2021-1-7,A,48,14276
2021-1-7,B,48,7138
2021-1-7,C,48,5897
2021-1-7,D,48,3725
2021-1-7,A,49,14276
2021-1-7,B,49,7138
2021-1-7,C,49,5897
2021-1-7,D,49,3725
2021-1-7,A,50,23794
2021-1-7,B,50,11897
2021-1-7,C,50,9828
2021-1-7,D,50,6207
2021-1-7,A,51,21414
2021-1-7,B,51,10707
2021-1-7,C,51,8845
2021-1-7,D,51,5586
2021-1-7,A,52,21414
2021-1-7,B,52,10707
2021-1-7,C,52,8845
2021-1-7,D,52,5586
2021-1-7,A,53,21414
2021-1-7,B,53,10707
2021-1-7,C,53,8845
2021-1-7,D,53,5586
2021-1-7,A,54,21414
2021-1-7,B,54,10707
2021-1-7,C,54,8845
2021-1-7,D,54,5586
2021-1-7,A,55,19035
2021-1-7,B,55,9518
2021-1-7,C,55,7862
2021-1-7,D,55,4966
2021-1-7,A,56,19035
2021-1-7,B,56,9518
2021-1-7,C,56,7862
2021-1-7,D,56,4966
2021-1-7,A,57,19035
2021-1-7,B,57,9518
2021-1-7,C,57,7862
2021-1-7,D,57,4966
2021-1-7,A,58,19035
2021-1-7,B,58,9518
2021-1-7,C,58,7862
2021-1-7,D,58,4966
2021-1-7,A,59,19035
2021-1-7,B,59,9518
2021-1-7,C,59,7862
2021-1-7,D,59,4966
2021-1-7,A,60,16655
2021-1-7,B,60,8328
2021-1-7,C,60,6880
2021-1-7,D,60,4345
2021-1-7,A,61,16655
2021-1-7,B,61,8328
2021-1-7,C,61,6880
2021-1-7,D,61,4345
2021-1-7,A,62,16655
2021-1-7,B,62,8328
2021-1-7,C,62,6880
2021-1-7,D,62,4345
2021-1-7,A,63,16655
2021-1-7,B,63,8328
2021-1-7,C,63,6880
2021-1-7,D,63,4345
2021-1-7,A,64,16655
2021-1-7,B,64,8328
2021-1-7,C,64,6880
2021-1-7,D,64,4345
2021-1-7,A,65,23794
2021-1-7,B,65,11897
2021-1-7,C,65,9828
2021-1-7,D,65,6207
2021-1-7,A,66,21414
2021-1-7,B,66,10707
2021-1-7,C,66,8845
2021-1-7,D,66,5586
2021-1-7,A,67,21414
2021-1-7,B,67,10707
2021-1-7,C,67,8845
2021-1-7,D,67,5586
2021-1-7,A,68,21414
2021-1-7,B,68,10707
2021-1-7,C,68,8845
2021-1-7,D,68,5586
2021-1-7,A,69,21414
2021-1-7,B,69,10707
2021-1-7,C,69,8845
2021-1-7,D,69,5586
2021-1-7,A,70,23794
2021-1-7,B,70,11897
2021-1-7,C,70,9828
2021-1-7,D,70,6207
2021-1-8,A,1,21420
2021-1-8,B,1,10710
2021-1-8,C,1,8847
2021-1-8,D,1,5588
2021-1-8,A,2,19278
2021-1-8,B,2,9639
2021-1-8,C,2,7963
2021-1-8,D,2,5029
2021-1-8,A,3,19278
2021-1-8,B,3,9639
2021-1-8,C,3,7963
2021-1-8,D,3,5029
2021-1-8,A,4,19278
2021-1-8,B,4,9639
2021-1-8,C,4,7963
2021-1-8,D,4,5029
2021-1-8,A,5,19278
2021-1-8,B,5,9639
2021-1-8,C,5,7963
2021-1-8,D,5,5029
2021-1-8,A,6,17136
2021-1-8,B,6,8568
2021-1-8,C,6,7078
2021-1-8,D,6,4470
2021-1-8,A,7,17136
2021-1-8,B,7,8568
2021-1-8,C,7,7078
2021-1-8,D,7,4470
2021-1-8,A,8,17136
2021-1-8,B,8,8568
2021-1-8,C,8,7078
2021-1-8,D,8,4470
2021-1-8,A,9,17136
2021-1-8,B,9,8568
2021-1-8,C,9,7078
